thisN,thisTrialN,thisRepN,blockN,run,condition,trial_key,stim_file_pos,stim_pos,noise_pos,marker_init,shape,shape_order,div_pos,target_pos,subj_C0F1_val,subj_C1F0_val,target_file,img1_file,img2_file,block_start_resp.keys,block_start_resp.rt,block_start_resp.duration,marker.response,marker.rt,slider_resp.keys,slider_resp.rt,slider_resp.duration,submit_resp.keys,submit_resp.rt,submit_resp.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,block_start.started,block_start_text.started,block_start_resp.started,block_start.stopped,blocks.block_start_resp.keys,blocks.block_start_resp.rt,blocks.block_start_resp.duration,baseline.started,ISI1.started,baseline.stopped,stim.started,target_stim.started,target_stim.stopped,stim.stopped,delay.started,ISI2.started,delay.stopped,task.started,img1.started,img2.started,divider_line.started,slider_line.started,marker.started,slider_resp.started,submit_resp.started,task.stopped,positions,trials.marker.response,trials.marker.rt,trials.slider_resp.keys,trials.slider_resp.rt,trials.slider_resp.duration,trials.submit_resp.keys,trials.submit_resp.rt,trials.submit_resp.duration,anticipation.started,anticipation_text.started,anticipation_text.stopped,anticipation.stopped,feedback.started,no_resp_text.started,three_coin.started,no_resp_text.stopped,three_coin.stopped,feedback.stopped,valence,correct,outcome,one_cross.started,one_cross.stopped,one_coin.started,one_coin.stopped,three_cross.started,three_cross.stopped,block_end.started,block_end_text.started,block_end_resp.started,block_end.stopped,block_outcome,block_bonus,blocks.block_end_resp.keys,blocks.block_end_resp.rt,blocks.block_end_resp.duration,img1.stopped,img2.stopped,divider_line.stopped,slider_line.stopped,marker.stopped,slider_resp.stopped,submit_resp.stopped,subj,difficulty,sess_type,date,expName,psychopyVersion,frameRate,expStart,
17,17,0,5,2,curv_comp,183,1.3,-0.14,1.0,0.3,flat,flat_curv,0.2,0.14,rew,pen,input_data/stims/Shape_1.30_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,0.36746629999993274,None,None,None,['left'],[0.5823898000001009],[None],up,1.06237729999998,None,3,0,3,0,0,17,17,23,847.3730006000001,,,,,,,,,847.3566739,0.0002632999999150343,848.2412123000001,848.2413011000001,848.2563741000001,849.2563885,849.2397740000001,849.2398704,0.00010040000006483751,850.6247122,850.6256728000001,850.6396747000001,850.6396747000001,850.6396747000001,850.6396747000001,850.6396747000001,850.6396747000001,850.6396747000001,851.7072330999999,"[0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.3, 0.292, 0.284, 0.276, 0.268, 0.26, 0.252, 0.244, 0.236, 0.228, 0.22, 0.212, 0.204, 0.196, 0.188, 0.18, 0.172, 0.164, 0.156, 0.148, 0.14, 0.132, 0.124, 0.116, 0.116, 0.116, 0.116, 0.116, 0.116, 0.116, 0.116]",None,None,['left'],[0.5823898000001009],[None],up,1.06237729999998,None,851.7073791,851.7231288,851.9731345,851.9565496,851.9565956000001,851.9731345,,852.9731423000001,,852.9565975,pen,1,1,,,851.9731345,852.9731423000001,,,,,,,,,,,,,,,,,,,202511,patients,B,2025-07-17_14h32.12.588,asymmetry_final,2024.2.4,60,2025-07-17 14h32.38.569890 -0600,
18,18,0,5,2,curv_comp,178,0.9,-0.22,3.0,0.344,curv,curv_flat,-0.2,-0.22,pen,rew,input_data/stims/Shape_0.90_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,0.36746629999993274,None,None,None,['left'],[0.6721350999998776],[None],up,1.5842013999999836,None,3,0,3,0,0,18,18,18,852.9731423000001,,,,,,,,,852.9568601000001,0.0002594000000044616,853.8916814000002,853.8917265,853.9065202000002,854.9065291,854.8899455000001,854.8900410000001,0.00010050000014416582,856.1742153,856.1752929000002,856.1898824,856.1898824,856.1898824,856.1898824,856.1898824,856.1898824,856.1898824,857.7905297,"[0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.344, 0.336, 0.328, 0.32, 0.312, 0.304, 0.296, 0.288, 0.28, 0.272, 0.264, 0.256, 0.248, 0.24, 0.232, 0.224, 0.216, 0.208, 0.2, 0.192, 0.184, 0.176, 0.168, 0.16, 0.152, 0.144, 0.136, 0.128, 0.12, 0.112, 0.104, 0.096, 0.088, 0.08, 0.072, 0.064, 0.056, 0.048, 0.04, 0.032, 0.024, 0.016, 0.008, 0.0, -0.008, -0.016, -0.024, -0.032, -0.04, -0.048, -0.056, -0.064, -0.072, -0.08, -0.088, -0.096, -0.096]",None,None,['left'],[0.6721350999998776],[None],up,1.5842013999999836,None,857.7907092,857.8066275000001,858.0566398000001,858.0400115,858.0400568,858.0566398000001,,859.0565625000002,,859.04007,rew,0,-1,858.0566398000001,859.0565625000002,,,,,,,,,,,,,,,,,,,,,202511,patients,B,2025-07-17_14h32.12.588,asymmetry_final,2024.2.4,60,2025-07-17 14h32.38.569890 -0600,
19,19,0,5,2,curv_comp,160,0.1,-0.38,3.0,-0.288,curv,curv_flat,-0.2,-0.38,pen,rew,input_data/stims/Shape_0.10_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,0.36746629999993274,None,None,None,"['left', 'right']","[0.5906936000001224, 0.7508365999999569]","[None, None]",up,1.0546489000000747,None,3,0,3,0,0,19,19,0,859.0565625000002,,,,,,,,,859.0403536000001,0.00028029999998580024,859.9758524000001,859.9758944,859.9899803000001,860.9899934,860.9734708000001,860.9735764,0.00011089999998148414,862.4090334,862.4102988,862.4233775,862.4233775,862.4233775,862.4233775,862.4233775,862.4233775,862.4233775,863.4908944000001,"[-0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.288, -0.296, -0.304, -0.312, -0.32, -0.328, -0.336, -0.344, -0.352, -0.36, -0.368, -0.36, -0.352, -0.344, -0.336, -0.328, -0.32, -0.312, -0.304, -0.296, -0.288, -0.28, -0.272, -0.264, -0.256, -0.248, -0.24, -0.232, -0.224, -0.216]",None,None,"['left', 'right']","[0.5906936000001224, 0.7508365999999569]","[None, None]",up,1.0546489000000747,None,863.4910381,863.5067892,863.7567815,863.7401875,863.7402344,863.7567815,863.7567815,864.7568193,864.7568193,864.7402422,rew,1,3,,,,,,,,,,,,,,,,,,,,,,,202511,patients,B,2025-07-17_14h32.12.588,asymmetry_final,2024.2.4,60,2025-07-17 14h32.38.569890 -0600,
20,20,0,5,2,curv_comp,187,1.7,-0.06,1.0,-0.088,flat,flat_curv,0.2,0.06,rew,pen,input_data/stims/Shape_1.70_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,0.36746629999993274,None,None,None,"['right', 'right', 'left']","[0.8503937000000406, 1.074482499999931, 1.7144863000000896]","[0.34405999999989945, None, None]",up,1.9706290999999965,None,3,0,3,0,0,20,20,27,864.7568193,,,,,,,,,864.7405128,0.00026679999996304105,865.8241393000001,865.8242367,865.8401347000001,866.8401464000001,866.8235902000001,866.8236856999999,0.0001002999999855092,868.1079204,868.1089062000001,868.1235531,868.1235531,868.1235531,868.1235531,868.1235531,868.1235531,868.1235531,870.1075293000001,"[-0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.088, -0.08, -0.072, -0.064, -0.056, -0.048, -0.04, -0.032, -0.024, -0.016, -0.008, -0.008, -0.008, -0.008, 0.0, 0.008, 0.016, 0.024, 0.032, 0.04, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.04, 0.032, 0.024, 0.016, 0.008, 0.0, -0.008, -0.016, -0.024, -0.032, -0.04, -0.048, -0.056, -0.064, -0.072, -0.08, -0.08]",None,None,"['right', 'right', 'left']","[0.8503937000000406, 1.074482499999931, 1.7144863000000896]","[0.34405999999989945, None, None]",up,1.9706290999999965,None,870.1076966,870.1235912,870.3735960000001,870.3570910000001,870.3571374,870.3735960000001,,871.3736132000001,,871.3571364,pen,1,1,,,870.3735960000001,871.3736132000001,,,,,,,,,,,,,,,,,,,202511,patients,B,2025-07-17_14h32.12.588,asymmetry_final,2024.2.4,60,2025-07-17 14h32.38.569890 -0600,
21,21,0,5,2,curv_comp,192,2.3,0.06,1.0,-0.304,flat,curv_flat,-0.2,0.06,rew,pen,input_data/stims/Shape_2.30_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,0.36746629999993274,None,None,None,['right'],[0.8335920000001806],[None],up,1.2016590000000633,None,3,0,3,0,0,21,21,32,871.3736132000001,,,,,,,,,871.3574056,0.00026480000019546424,872.2918262000001,872.2918729,872.3070317000002,873.3070567,873.2904521,873.290548,9.960000011233205e-05,874.7254931,874.7265274000001,874.7403987,874.7403987,874.7403987,874.7403987,874.7403987,874.7403987,874.7403987,875.9580457,"[-0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.304, -0.296, -0.288, -0.28, -0.272, -0.264, -0.256, -0.248, -0.24, -0.232, -0.224, -0.216, -0.208, -0.2, -0.192, -0.184, -0.176, -0.168, -0.16, -0.152, -0.144, -0.136, -0.128, -0.12]",None,None,['right'],[0.8335920000001806],[None],up,1.2016590000000633,None,875.9582163,875.9737721000001,876.2237457000001,876.2072482000001,876.2072932000001,876.2237457000001,,877.2237834,,877.2073194,pen,1,1,,,876.2237457000001,877.2237834,,,,,,,,,,,,,,,,,,,202511,patients,B,2025-07-17_14h32.12.588,asymmetry_final,2024.2.4,60,2025-07-17 14h32.38.569890 -0600,
22,22,0,5,2,curv_comp,197,2.7,0.14,1.0,-0.28,flat,flat_curv,0.2,-0.14,rew,pen,input_data/stims/Shape_2.70_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,0.36746629999993274,None,None,None,None,,,up,0.5653614000000289,None,3,0,3,0,0,22,22,37,877.2237834,,,,,,,,,877.2075795000001,0.000256599999829632,878.141848,878.1418916,878.157207,879.1571647000001,879.1406062000001,879.1407019000001,9.989999989556964e-05,880.4244192000001,880.4255199000002,880.4405627000001,880.4405627000001,880.4405627000001,880.4405627000001,880.4405627000001,880.4405627000001,880.4405627000001,881.0079316000001,"[-0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28, -0.28]",None,None,None,,,up,0.5653614000000289,None,881.0080487,881.0238892,881.2738813000001,881.2573123,881.2592455000001,881.2738813000001,,882.2739248,,882.2574486999999,pen,0,-3,,,,,881.2738813000001,882.2739248,,,,,,,,,,,,,,,,,202511,patients,B,2025-07-17_14h32.12.588,asymmetry_final,2024.2.4,60,2025-07-17 14h32.38.569890 -0600,
23,23,0,5,2,curv_comp,193,2.3,0.06,1.0,-0.364,flat,flat_curv,0.2,-0.06,rew,pen,input_data/stims/Shape_2.30_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,0.36746629999993274,None,None,None,"['right', 'left']","[0.6313113999999587, 0.8153769999998985]","[None, None]",up,1.1353738000000249,None,3,0,3,0,0,23,23,33,882.2739248,,,,,,,,,882.2576980000001,0.0002456999998230458,883.3423152,883.3423606000001,883.3573328,884.3572966000002,884.3407494,884.3408457,0.00010100000008606003,885.7744540000001,885.7754142000001,885.7907021000001,885.7907021000001,885.7907021000001,885.7907021000001,885.7907021000001,885.7907021000001,885.7907021000001,886.9415125,"[-0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.364, -0.356, -0.348, -0.34, -0.332, -0.324, -0.316, -0.308, -0.3, -0.292, -0.284, -0.276, -0.284, -0.292, -0.3, -0.308, -0.316, -0.324, -0.332, -0.34, -0.348, -0.356, -0.364, -0.372, -0.38, -0.388, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396, -0.396]",None,None,"['right', 'left']","[0.6313113999999587, 0.8153769999998985]","[None, None]",up,1.1353738000000249,None,886.9416607,886.9574313,887.2074443000001,887.1909113000002,887.1914724000001,887.2074443000001,,888.2074475,,888.1909459000001,pen,1,1,,,887.2074443000001,888.2074475,,,,,,,,,,,,,,,,,,,202511,patients,B,2025-07-17_14h32.12.588,asymmetry_final,2024.2.4,60,2025-07-17 14h32.38.569890 -0600,
24,24,0,5,2,curv_comp,181,1.1,-0.18,1.0,-0.392,flat,flat_curv,0.2,0.18,rew,pen,input_data/stims/Shape_1.10_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,0.36746629999993274,None,None,None,['right'],[0.2638471000000209],[None],up,1.0717778000000635,None,3,0,3,0,0,24,24,21,888.2074475,,,,,,,,,888.1912118,0.0002613999999994121,889.1250098,889.1251039000001,889.1408233,890.1408410000001,890.1242387,890.1243334000001,9.950000003300374e-05,891.5590134000001,891.5599899000001,891.5741604,891.5741604,891.5741604,891.5741604,891.5741604,891.5741604,891.5741604,892.6584137,"[-0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.392, -0.384, -0.376, -0.368, -0.36, -0.352, -0.344, -0.336, -0.328, -0.32, -0.312, -0.304, -0.296, -0.288, -0.28, -0.272, -0.264, -0.256, -0.248, -0.24, -0.232, -0.224, -0.216, -0.208, -0.2, -0.192, -0.184, -0.176, -0.168, -0.16, -0.152, -0.144, -0.136, -0.128, -0.12, -0.112, -0.104, -0.096, -0.088, -0.08, -0.072, -0.064, -0.056, -0.048, -0.04, -0.032, -0.024, -0.016, -0.008, 0.0, 0.008]",None,None,['right'],[0.2638471000000209],[None],up,1.0717778000000635,None,892.6585577000001,892.6741755,892.924178,892.9076659,892.9077125000001,892.924178,,893.9242329000001,,893.9077814,pen,1,1,,,892.924178,893.9242329000001,,,,,,,,,,,,,,,,,,,202511,patients,B,2025-07-17_14h32.12.588,asymmetry_final,2024.2.4,60,2025-07-17 14h32.38.569890 -0600,
25,25,0,5,2,curv_comp,161,0.1,-0.38,3.0,-0.208,curv,flat_curv,0.2,0.38,pen,rew,input_data/stims/Shape_0.10_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,0.36746629999993274,None,None,None,['right'],[0.7009165000001758],[None],up,1.7328923000000032,None,3,0,3,0,0,25,25,1,893.9242329000001,,,,,,,,,893.9080351,0.00025019999998221465,894.942749,894.9427954,894.9576001,895.9576814,895.9411355,895.9412339,0.00010270000007039926,897.4268276,897.4277768,897.4410622,897.4410622,897.4410622,897.4410622,897.4410622,897.4410622,897.4410622,899.1750059000001,"[-0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.208, -0.2, -0.192, -0.184, -0.176, -0.168, -0.16, -0.152, -0.144, -0.136, -0.128, -0.12, -0.112, -0.104, -0.096, -0.088, -0.08, -0.072, -0.064, -0.056, -0.048, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04]",None,None,['right'],[0.7009165000001758],[None],up,1.7328923000000032,None,899.1751679000001,899.1910554000001,899.4411102000001,899.424475,899.4245183,899.4411102000001,,900.4411275,,900.424569,rew,0,-1,899.4411102000001,900.4411275,,,,,,,,,,,,,,,,,,,,,202511,patients,B,2025-07-17_14h32.12.588,asymmetry_final,2024.2.4,60,2025-07-17 14h32.38.569890 -0600,
26,26,0,5,2,curv_comp,173,0.7,-0.26,3.0,-0.272,curv,flat_curv,0.2,0.26,pen,rew,input_data/stims/Shape_0.70_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,0.36746629999993274,None,None,None,['right'],[0.45413269999994554],[None],up,1.4940727999999126,None,3,0,3,0,0,26,26,13,900.4411275,,,,,,,,,900.4248257000002,0.0002515999999559426,901.509818,901.5098621,901.5244618000002,902.5244718000001,902.5079932000001,902.5080943,0.00010520000000724394,903.9921285,903.993078,904.0078718,904.0078718,904.0078718,904.0078718,904.0078718,904.0078718,904.0078718,905.5088041000001,"[-0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.272, -0.264, -0.256, -0.248, -0.24, -0.232, -0.224, -0.216, -0.208, -0.2, -0.192, -0.184, -0.176, -0.168, -0.16, -0.152, -0.144, -0.136, -0.128, -0.12, -0.112, -0.104, -0.096, -0.088, -0.08, -0.072, -0.064, -0.056, -0.048, -0.04, -0.032, -0.024, -0.016, -0.008, 0.0, 0.008, 0.016, 0.024, 0.032, 0.04, 0.048, 0.056, 0.064, 0.072, 0.08, 0.088, 0.096, 0.104, 0.112, 0.12, 0.128, 0.136, 0.144, 0.152, 0.16, 0.168, 0.176, 0.184, 0.192, 0.2, 0.208, 0.216, 0.224, 0.232]",None,None,['right'],[0.45413269999994554],[None],up,1.4940727999999126,None,905.5089578,905.5246301,905.7745197000002,905.7580090000001,905.7580552,905.7745197000002,905.7745197000002,906.7745934,906.7745934,906.7580611000001,rew,1,3,,,,,,,,,,,,,,,,,,,,,,,202511,patients,B,2025-07-17_14h32.12.588,asymmetry_final,2024.2.4,60,2025-07-17 14h32.38.569890 -0600,
27,27,0,5,2,curv_comp,175,0.7,-0.26,3.0,-0.044,curv,flat_curv,0.2,0.26,pen,rew,input_data/stims/Shape_0.70_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,0.36746629999993274,None,None,None,['right'],[0.4805486000000201],[None],up,1.1365244999999504,None,3,0,3,0,0,27,27,15,906.7745934,,,,,,,,,906.7583268000001,0.0002618999999413063,907.8417922000001,907.8418404000001,907.8579563000001,908.8580044,908.8414689000001,908.8415654,0.00010059999999612046,910.3261458,910.3273563,910.3414299000001,910.3414299000001,910.3414299000001,910.3414299000001,910.3414299000001,910.3414299000001,910.3414299000001,911.4922794000001,"[-0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.036, -0.028, -0.02, -0.012, -0.004, 0.004, 0.012, 0.02, 0.028, 0.036, 0.044, 0.052, 0.06, 0.068, 0.076, 0.084, 0.092, 0.1, 0.108, 0.116, 0.124, 0.132, 0.14, 0.148, 0.156, 0.164, 0.172, 0.18, 0.188, 0.196, 0.204, 0.212, 0.22, 0.228, 0.236, 0.244, 0.252, 0.26, 0.268, 0.276, 0.284]",None,None,['right'],[0.4805486000000201],[None],up,1.1365244999999504,None,911.4924258000001,911.5080796,911.7580517000001,911.7415679000001,911.7416124000001,911.7580517000001,911.7580517000001,912.7580805,912.7580805,912.7415789000001,rew,1,3,,,,,,,,,,,,,,,,,,,,,,,202511,patients,B,2025-07-17_14h32.12.588,asymmetry_final,2024.2.4,60,2025-07-17 14h32.38.569890 -0600,
28,28,0,5,2,curv_comp,199,2.9,0.18,1.0,-0.08,flat,flat_curv,0.2,-0.18,rew,pen,input_data/stims/Shape_2.90_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,0.36746629999993274,None,None,None,['right'],[0.7951089000000593],[None],up,1.0911240999998881,None,3,0,3,0,0,28,28,39,912.7580805,,,,,,,,,912.7418435,0.0002763999998478539,913.726201,913.7262971,913.7415298000001,914.7414751000001,914.7249789,914.7250759000001,0.00010099999985868635,916.0599030000001,916.0608662,916.0748642000001,916.0748642000001,916.0748642000001,916.0748642000001,916.0748642000001,916.0748642000001,916.0748642000001,917.1755814,"[-0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.08, -0.072, -0.064, -0.056, -0.048, -0.04, -0.032, -0.024, -0.016, -0.008, 0.0, 0.008, 0.016, 0.024, 0.032, 0.04, 0.048, 0.048, 0.048, 0.048]",None,None,['right'],[0.7951089000000593],[None],up,1.0911240999998881,None,917.1757361,917.1916002,917.4415972000002,917.4250274000001,917.4250738000001,917.4415972000002,,918.4416358000001,,918.4250068000001,pen,1,1,,,917.4415972000002,918.4416358000001,,,,,,,,,,,,,,,,,,,202511,patients,B,2025-07-17_14h32.12.588,asymmetry_final,2024.2.4,60,2025-07-17 14h32.38.569890 -0600,
29,29,0,5,2,curv_comp,185,1.5,-0.1,1.0,-0.308,flat,flat_curv,0.2,0.1,rew,pen,input_data/stims/Shape_1.50_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,0.36746629999993274,None,None,None,"['right', 'left', 'right']","[1.3398555999999644, 1.3398555999999644, 1.8835990999998558]","[0.5758642000000691, None, None]",up,1.9157198000000335,None,3,0,3,0,0,29,29,25,918.4416358000001,,,,,,,,,918.4252690000001,0.00025920000007317867,919.3605038000001,919.3605473,919.3748986,920.3750294000001,920.3584134,920.3585112000001,0.00010180000003856549,921.6434137000001,921.6445889000001,921.6583421,921.6583421,921.6583421,921.6583421,921.6583421,921.6583421,921.6583421,923.5756568000002,"[-0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.308, -0.316, -0.324, -0.332, -0.34, -0.348, -0.356, -0.364, -0.372, -0.372, -0.372, -0.372, -0.372, -0.372, -0.372, -0.372, -0.372, -0.372, -0.372, -0.372, -0.372, -0.372, -0.372, -0.372, -0.372, -0.372, -0.372, -0.372, -0.372, -0.372, -0.364, -0.364]",None,None,"['right', 'left', 'right']","[1.3398555999999644, 1.3398555999999644, 1.8835990999998558]","[0.5758642000000691, None, None]",up,1.9157198000000335,None,923.5758197,923.5917293,923.8417547000001,923.8251868,923.8252324,923.8417547000001,,924.84177,,924.8252606000001,pen,1,1,,,923.8417547000001,924.84177,,,,,,,,,,,,,,,,,,,202511,patients,B,2025-07-17_14h32.12.588,asymmetry_final,2024.2.4,60,2025-07-17 14h32.38.569890 -0600,
