thisN,thisTrialN,thisRepN,blockN,run,condition,trial_key,stim_file_pos,stim_pos,noise_pos,marker_init,shape,shape_order,div_pos,target_pos,subj_C0F1_val,subj_C1F0_val,target_file,img1_file,img2_file,block_start_resp.keys,block_start_resp.rt,block_start_resp.duration,marker.response,marker.rt,slider_resp.keys,slider_resp.rt,slider_resp.duration,submit_resp.keys,submit_resp.rt,submit_resp.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,block_start.started,block_start_text.started,block_start_resp.started,block_start.stopped,blocks.block_start_resp.keys,blocks.block_start_resp.rt,blocks.block_start_resp.duration,baseline.started,ISI1.started,baseline.stopped,stim.started,target_stim.started,target_stim.stopped,stim.stopped,delay.started,ISI2.started,delay.stopped,task.started,img1.started,img2.started,divider_line.started,slider_line.started,marker.started,slider_resp.started,submit_resp.started,task.stopped,positions,trials.marker.response,trials.marker.rt,trials.slider_resp.keys,trials.slider_resp.rt,trials.slider_resp.duration,trials.submit_resp.keys,trials.submit_resp.rt,trials.submit_resp.duration,anticipation.started,anticipation_text.started,anticipation_text.stopped,anticipation.stopped,feedback.started,no_resp_text.started,three_coin.started,no_resp_text.stopped,three_coin.stopped,feedback.stopped,valence,correct,outcome,one_cross.started,one_cross.stopped,one_coin.started,one_coin.stopped,three_cross.started,three_cross.stopped,block_end.started,block_end_text.started,block_end_resp.started,block_end.stopped,block_outcome,block_bonus,blocks.block_end_resp.keys,blocks.block_end_resp.rt,blocks.block_end_resp.duration,img1.stopped,img2.stopped,divider_line.stopped,slider_line.stopped,marker.stopped,slider_resp.stopped,submit_resp.stopped,subj,difficulty,sess_type,date,expName,psychopyVersion,frameRate,expStart,
36,36,0,2,1,curv_comp,64,1.5,-0.1,3.0,-0.256,flat,curv_flat,-0.2,-0.1,rew,pen,input_data/stims/Shape_1.50_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,1.9715489000000161,None,None,None,['right'],[0.7837076999999226],[0.15194800000017494],up,1.2716645000000426,None,2,0,2,0,0,36,36,24,761.1300402000002,,,,,,,,,761.1141257999998,0.0005851999999322288,762.0988710000001,762.0996788000002,762.1133905000002,763.1137030999998,763.0969742000002,763.097413,0.00044699999989461503,764.5817172000002,764.5830882,764.5969734999999,764.5969734999999,764.5969734999999,764.5969734999999,764.5969734999999,764.5969734999999,764.5969734999999,765.8811722999999,"[-0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.248, -0.24, -0.232, -0.224, -0.216, -0.208, -0.2, -0.192, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184, -0.184]",None,None,['right'],[0.7837076999999226],[0.15194800000017494],up,1.2716645000000426,None,765.8815808999998,765.8971597,766.1468522999999,766.1303656999999,766.1307631999998,766.1468522999999,,767.1467502,,767.1303948,pen,1,1,,,766.1468522999999,767.1467502,,,,,,,,,,,,,,,,,,,202518,patients,D,2025-10-04_16h05.12.182,asymmetry_final,2024.2.4,60,2025-10-04 16h05.25.163659 -0600,
37,37,0,2,1,curv_comp,42,0.1,-0.38,1.0,0.128,curv,curv_flat,-0.2,-0.38,pen,rew,input_data/stims/Shape_0.10_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,1.9715489000000161,None,None,None,['left'],[0.4337845999998535],[1.0080793000001904],up,1.5779013999999734,None,2,0,2,0,0,37,37,2,767.1467502,,,,,,,,,767.1309803999998,0.0005865000002813758,768.1649481,768.1653897000001,768.1801108999998,769.1810816000002,769.1637368000002,769.1641716999998,0.0004430000003594614,770.4989467999999,770.5001986000002,770.5147689,770.5147689,770.5147689,770.5147689,770.5147689,770.5147689,770.5147689,772.098101,"[0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.128, 0.12, 0.112, 0.104, 0.096, 0.088, 0.08, 0.072, 0.064, 0.056, 0.048, 0.04, 0.032, 0.024, 0.016, 0.008, 0.0, -0.008, -0.016, -0.024, -0.032, -0.04, -0.048, -0.056, -0.064, -0.072, -0.08, -0.088, -0.096, -0.104, -0.112, -0.12, -0.128, -0.136, -0.144, -0.152, -0.16, -0.168, -0.176, -0.184, -0.192, -0.2, -0.208, -0.216, -0.224, -0.232, -0.24, -0.248, -0.256, -0.264, -0.272, -0.28, -0.288, -0.296, -0.304, -0.312, -0.32, -0.328, -0.336, -0.344, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352, -0.352]",None,None,['left'],[0.4337845999998535],[1.0080793000001904],up,1.5779013999999734,None,772.0985178999999,772.1135866999998,772.3637386,772.3470566000001,772.3474597999998,772.3637386,772.3637386,773.3652192,773.3652192,773.3487064999999,rew,1,3,,,,,,,,,,,,,,,,,,,,,,,202518,patients,D,2025-10-04_16h05.12.182,asymmetry_final,2024.2.4,60,2025-10-04 16h05.25.163659 -0600,
38,38,0,2,1,curv_comp,78,2.9,0.18,3.0,0.084,flat,curv_flat,-0.2,0.18,rew,pen,input_data/stims/Shape_2.90_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,1.9715489000000161,None,None,None,['left'],[0.6522677999996631],[0.599958400000105],up,1.6762442999997802,None,2,0,2,0,0,38,38,38,773.3652192,,,,,,,,,773.3493011999999,0.0005937000000812986,774.3836141000002,774.3839806000001,774.3970847,775.3971110000002,775.3806174000001,775.3810622000001,0.0004530999999587948,776.8647897999999,776.8660881999999,776.8803558,776.8803558,776.8803558,776.8803558,776.8803558,776.8803558,776.8803558,778.5650274999998,"[0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.076, 0.068, 0.06, 0.052, 0.044, 0.036, 0.028, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.052, -0.06, -0.068, -0.076, -0.084, -0.092, -0.1, -0.108, -0.116, -0.124, -0.132, -0.14, -0.148, -0.156, -0.164, -0.172, -0.18, -0.188, -0.196, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204]",None,None,['left'],[0.6522677999996631],[0.599958400000105],up,1.6762442999997802,None,778.5654257000001,778.5804782999999,778.8305083,778.8138776999999,778.8142604,778.8305083,,779.8304981000001,,779.8141255,pen,0,-3,,,,,778.8305083,779.8304981000001,,,,,,,,,,,,,,,,,202518,patients,D,2025-10-04_16h05.12.182,asymmetry_final,2024.2.4,60,2025-10-04 16h05.25.163659 -0600,
39,39,0,2,1,curv_comp,67,1.7,-0.06,3.0,0.316,flat,flat_curv,0.2,0.06,rew,pen,input_data/stims/Shape_1.70_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,1.9715489000000161,None,None,None,"['left', 'left', 'left']","[0.533373699999629, 1.1732842999999775, 1.7893545999995695]","[0.4640034000003652, 0.2560480999995889, 0.09610000000020591]",up,2.157399699999587,None,2,0,2,0,0,39,39,27,779.8304981000001,,,,,,,,,779.8147239999998,0.0005968999998913205,780.8988003999998,780.8992632,780.9138673000002,781.9138910000001,781.8976137,781.8980778999999,0.00047420000009879004,783.2317803999999,783.2330244999998,783.2472821000001,783.2472821000001,783.2472821000001,783.2472821000001,783.2472821000001,783.2472821000001,783.2472821000001,785.4152184,"[0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.316, 0.308, 0.3, 0.292, 0.284, 0.276, 0.268, 0.26, 0.252, 0.244, 0.236, 0.228, 0.22, 0.212, 0.204, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.188, 0.18, 0.172, 0.164, 0.156, 0.148, 0.148, 0.148, 0.148, 0.148, 0.148, 0.148, 0.148, 0.148, 0.148, 0.148, 0.148, 0.148, 0.148, 0.148, 0.148, 0.148, 0.148]",None,None,"['left', 'left', 'left']","[0.533373699999629, 1.1732842999999775, 1.7893545999995695]","[0.4640034000003652, 0.2560480999995889, 0.09610000000020591]",up,2.157399699999587,None,785.4157089,785.4308252999999,785.6810006000001,785.6640621000001,785.6644614000002,785.6810006000001,,786.6974196000001,,786.6640913000001,pen,1,1,,,785.6810006000001,786.6974196000001,,,,,,,,,,,,,,,,,,,202518,patients,D,2025-10-04_16h05.12.182,asymmetry_final,2024.2.4,60,2025-10-04 16h05.25.163659 -0600,
0,0,0,4,2,baseline,135,1.5,-0.1,3.0,0.048,curv,flat_curv,0.0,0.1,pen,rew,input_data/stims/Shape_1.50_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,1.5279969000002893,None,None,None,['left'],[0.5800208999999086],[0.18401499999981752],up,1.340093799999977,None,3,0,3,0,0,0,0,15,791.7474295000002,,790.1670657999998,790.1807140999999,790.1807140999999,791.7144205,up,1.5279969000002893,None,791.7352866000001,0.020852300000115065,792.7199624999998,792.7203647000001,792.7310978,793.7308919000002,793.7145055999999,793.7149356999998,0.0004374999998617568,795.0484464000001,795.0497230999999,795.0646339,795.0646339,795.0646339,795.0646339,795.0646339,795.0646339,795.0646339,796.4155194,"[0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.048, 0.04, 0.032, 0.024, 0.016, 0.008, 0.0, -0.008, -0.016, -0.024, -0.032, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04]",None,None,['left'],[0.5800208999999086],[0.18401499999981752],up,1.340093799999977,None,796.4159558000001,796.4310486999998,796.6811028000002,796.6645201000001,796.6649213999999,796.6811028000002,,797.6811308000001,,797.6648575999998,rew,0,-1,796.6811028000002,797.6811308000001,,,,,786.6794289999998,786.6974196000001,786.6974196000001,790.1643472999999,44,16,up,3.459182999999939,None,,,,,,,,202518,patients,D,2025-10-04_16h05.12.182,asymmetry_final,2024.2.4,60,2025-10-04 16h05.25.163659 -0600,
1,1,0,4,2,baseline,156,3.7,0.34,1.0,-0.02,flat,curv_flat,0.0,0.34,rew,pen,input_data/stims/Shape_3.70_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,1.5279969000002893,None,None,None,['right'],[0.9908242000001337],[0.223993099999916],up,1.4148068999998031,None,3,0,3,0,0,1,1,36,797.6811308000001,,,,,,,,,797.6654712999998,0.0006130000001576263,798.6496791,798.6504515000001,798.6647251999998,799.6643307999998,799.6479611,799.6484070000001,0.0004548000001705077,800.9830135000002,800.9844970999998,800.9978394999998,800.9978394999998,800.9978394999998,800.9978394999998,800.9978394999998,800.9978394999998,800.9978394999998,802.4157074,"[-0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.012, -0.004, 0.004, 0.012, 0.02, 0.028, 0.036, 0.044, 0.052, 0.06, 0.068, 0.076, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084, 0.084]",None,None,['right'],[0.9908242000001337],[0.223993099999916],up,1.4148068999998031,None,802.4161162,802.4311450999999,802.6814141,802.6646728999999,802.6650737,802.6814141,,803.6811081000001,,803.6647788999999,pen,1,1,,,802.6814141,803.6811081000001,,,,,,,,,,,,,,,,,,,202518,patients,D,2025-10-04_16h05.12.182,asymmetry_final,2024.2.4,60,2025-10-04 16h05.25.163659 -0600,
2,2,0,4,2,baseline,159,3.9,0.38,1.0,0.132,flat,flat_curv,0.0,-0.38,rew,pen,input_data/stims/Shape_3.90_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,1.5279969000002893,None,None,None,['left'],[0.6539378999996188],[0.6478805000001557],up,1.4939337999999225,None,3,0,3,0,0,2,2,39,803.6811081000001,,,,,,,,,803.6653901,0.0006112999999459134,804.6998241000001,804.7002957999998,804.7149765999998,805.7145059999998,805.6981658,805.6986127999999,0.00045570000020234147,806.9834612,806.9849257999999,806.9987228999998,806.9987228999998,806.9987228999998,806.9987228999998,806.9987228999998,806.9987228999998,806.9987228999998,808.4988749999998,"[0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.132, 0.124, 0.116, 0.108, 0.1, 0.092, 0.084, 0.076, 0.068, 0.06, 0.052, 0.044, 0.036, 0.028, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.052, -0.06, -0.068, -0.076, -0.084, -0.092, -0.1, -0.108, -0.116, -0.124, -0.132, -0.14, -0.148, -0.156, -0.164, -0.172, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18, -0.18]",None,None,['left'],[0.6539378999996188],[0.6478805000001557],up,1.4939337999999225,None,808.4992772,808.5144908000002,808.7644823999999,808.7479776999999,808.7483750000001,808.7644823999999,,809.7645118999999,,809.7480280999998,pen,1,1,,,808.7644823999999,809.7645118999999,,,,,,,,,,,,,,,,,,,202518,patients,D,2025-10-04_16h05.12.182,asymmetry_final,2024.2.4,60,2025-10-04 16h05.25.163659 -0600,
3,3,0,4,2,baseline,140,2.1,0.02,1.0,-0.124,flat,curv_flat,0.0,0.02,rew,pen,input_data/stims/Shape_2.10_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,1.5279969000002893,None,None,None,"['right', 'right']","[0.7393867000000682, 1.4033739999999852]","[0.25599849999980506, 0.1680089000001317]",up,1.707371200000125,None,3,0,3,0,0,3,3,20,809.7645118999999,,,,,,,,,809.7486362999998,0.0006081000001358916,810.6321075000001,810.6325065999999,810.6478874,811.6479097000001,811.6314071000002,811.6318504999999,0.00045390000013867393,813.0663288999999,813.0679104999999,813.0812725000001,813.0812725000001,813.0812725000001,813.0812725000001,813.0812725000001,813.0812725000001,813.0812725000001,814.7989624000002,"[-0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.116, -0.108, -0.1, -0.092, -0.084, -0.076, -0.068, -0.06, -0.052, -0.044, -0.036, -0.028, -0.02, -0.012, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, 0.004, 0.012, 0.02, 0.028, 0.036, 0.044, 0.052, 0.06, 0.068, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076]",None,None,"['right', 'right']","[0.7393867000000682, 1.4033739999999852]","[0.25599849999980506, 0.1680089000001317]",up,1.707371200000125,None,814.7993646999998,814.8146483,815.0646563,815.0481706999999,815.0485715,815.0646563,,816.0646944999999,,816.0482207999999,pen,1,1,,,815.0646563,816.0646944999999,,,,,,,,,,,,,,,,,,,202518,patients,D,2025-10-04_16h05.12.182,asymmetry_final,2024.2.4,60,2025-10-04 16h05.25.163659 -0600,
4,4,0,4,2,baseline,131,1.1,-0.18,3.0,0.292,curv,flat_curv,0.0,0.18,pen,rew,input_data/stims/Shape_1.10_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,1.5279969000002893,None,None,None,['left'],[0.6912098000002516],[0.6559189999998125],up,1.803251000000273,None,3,0,3,0,0,4,4,11,816.0646944999999,,,,,,,,,816.0488322000001,0.0006184999997458362,816.9837527,816.9842543999998,816.9980526999998,817.9980363999998,817.9815646000002,817.9820168000001,0.00046249999968495104,819.2655844999999,819.2669967000002,819.2814512999998,819.2814512999998,819.2814512999998,819.2814512999998,819.2814512999998,819.2814512999998,819.2814512999998,821.0991299000002,"[0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.292, 0.284, 0.276, 0.268, 0.26, 0.252, 0.244, 0.236, 0.228, 0.22, 0.212, 0.204, 0.196, 0.188, 0.18, 0.172, 0.164, 0.156, 0.148, 0.14, 0.132, 0.124, 0.116, 0.108, 0.1, 0.092, 0.084, 0.076, 0.068, 0.06, 0.052, 0.044, 0.036, 0.028, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02]",None,None,['left'],[0.6912098000002516],[0.6559189999998125],up,1.803251000000273,None,821.099541,821.1147823000001,821.3648036,821.3483443,821.3487393999999,821.3648036,,822.3648997,,822.3483867999998,rew,0,-1,821.3648036,822.3648997,,,,,,,,,,,,,,,,,,,,,202518,patients,D,2025-10-04_16h05.12.182,asymmetry_final,2024.2.4,60,2025-10-04 16h05.25.163659 -0600,
5,5,0,4,2,baseline,146,2.7,0.14,1.0,0.012,flat,curv_flat,0.0,0.14,rew,pen,input_data/stims/Shape_2.70_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,1.5279969000002893,None,None,None,['left'],[0.9770540999998047],[0.11192190000019764],up,1.4409524999996393,None,3,0,3,0,0,5,5,26,822.3648997,,,,,,,,,822.348994,0.0006082999998398009,823.2331328999999,823.2335416999999,823.2482449999998,824.2482685999998,824.2317490999999,824.2322033,0.0004652000002351997,825.7161019999999,825.7176439,825.7316319000001,825.7316319000001,825.7316319000001,825.7316319000001,825.7316319000001,825.7316319000001,825.7316319000001,827.1826768000001,"[0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044]",None,None,['left'],[0.9770540999998047],[0.11192190000019764],up,1.4409524999996393,None,827.1831007999999,827.1983651,827.4483509000002,827.4318165999998,827.4322065000001,827.4483509000002,,828.4483424999999,,828.4318893,pen,0,-3,,,,,827.4483509000002,828.4483424999999,,,,,,,,,,,,,,,,,202518,patients,D,2025-10-04_16h05.12.182,asymmetry_final,2024.2.4,60,2025-10-04 16h05.25.163659 -0600,
6,6,0,4,2,baseline,152,3.3,0.26,1.0,-0.132,flat,curv_flat,0.0,0.26,rew,pen,input_data/stims/Shape_3.30_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,1.5279969000002893,None,None,None,['right'],[0.49351849999993647],[0.28006120000009105],up,1.3974999000001844,None,3,0,3,0,0,6,6,32,828.4483424999999,,,,,,,,,828.4325064,0.0006164999999782594,829.4175531000001,829.4179475000001,829.4317888999999,830.431779,830.4152562999998,830.4157,0.00045189999991634977,831.7992144,831.8004798000002,831.8151563000001,831.8151563000001,831.8151563000001,831.8151563000001,831.8151563000001,831.8151563000001,831.8151563000001,833.2163873999998,"[-0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.132, -0.124, -0.116, -0.108, -0.1, -0.092, -0.084, -0.076, -0.068, -0.06, -0.052, -0.044, -0.036, -0.028, -0.02, -0.012, -0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004]",None,None,['right'],[0.49351849999993647],[0.28006120000009105],up,1.3974999000001844,None,833.2168241999998,833.2318608999999,833.4818581999998,833.4653570999999,833.4658697,833.4818581999998,,834.4818755000001,,834.4654061000001,pen,1,1,,,833.4818581999998,834.4818755000001,,,,,,,,,,,,,,,,,,,202518,patients,D,2025-10-04_16h05.12.182,asymmetry_final,2024.2.4,60,2025-10-04 16h05.25.163659 -0600,
7,7,0,4,2,baseline,120,0.1,-0.38,3.0,-0.092,curv,curv_flat,0.0,-0.38,pen,rew,input_data/stims/Shape_0.10_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,1.5279969000002893,None,None,None,"['left', 'right']","[0.8020218999999997, 1.1540796999997838]","[0.12006299999984549, 0.21601419999979043]",up,1.666088899999977,None,3,0,3,0,0,7,7,0,834.4818755000001,,,,,,,,,834.4660131,0.0006079999998291896,835.3505629000001,835.3510615,835.3652281999998,836.3652548999999,836.3487476,836.3491807999999,0.0004414999998516578,837.6832490000002,837.6845122,837.6985964,837.6985964,837.6985964,837.6985964,837.6985964,837.6985964,837.6985964,839.3663738999999,"[-0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.092, -0.1, -0.108, -0.116, -0.124, -0.132, -0.14, -0.148, -0.148, -0.148, -0.148, -0.148, -0.148, -0.148, -0.148, -0.148, -0.148, -0.148, -0.148, -0.148, -0.148, -0.148, -0.14, -0.132, -0.124, -0.116, -0.108, -0.1, -0.092, -0.084, -0.076, -0.068, -0.06, -0.052, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044, -0.044]",None,None,"['left', 'right']","[0.8020218999999997, 1.1540796999997838]","[0.12006299999984549, 0.21601419999979043]",up,1.666088899999977,None,839.3667867999998,839.3820257000002,839.6320283,839.6155325999998,839.6159401999998,839.6320283,839.6320283,840.6320621,840.6320621,840.6155574999998,rew,1,3,,,,,,,,,,,,,,,,,,,,,,,202518,patients,D,2025-10-04_16h05.12.182,asymmetry_final,2024.2.4,60,2025-10-04 16h05.25.163659 -0600,
